,,,,,,PM1 ,PM2,PM 10,,,,,,,,
2021-06-19T16:08:44.735248,54.574715,-1.230685, none, se,0.002858116,8,10,11,2833,804,60,2,2,0,1919, 
2021-06-19T16:08:45.757516,54.574725,-1.230703333, none, se,0.002858116,7,9,11,2675,797,58,2,2,0,1919, 
2021-06-19T16:08:46.772930,54.57473833,-1.230718333, none, se,0.002858116,7,9,11,2675,797,58,2,2,0,1919, 
2021-06-19T16:08:47.789861,54.57474667,-1.230731667, none, se,0.002858116,8,9,11,2833,797,58,2,2,0,1919, 
2021-06-19T16:08:48.805803,54.57475667,-1.230746667, none, se,0.002858116,8,9,11,2833,797,58,2,2,0,1919, 
2021-06-19T16:08:49.822766,54.57476333,-1.23077, none, sw,0.001639342,8,9,10,2654,784,60,2,2,0,1919, 
2021-06-19T16:08:50.841534,54.57476167,-1.230795, none, sw,0.001639342,8,9,10,2654,784,60,2,2,0,1919, 
2021-06-19T16:08:51.857092,54.57476333,-1.230828333, none, sw,0.001639342,8,10,11,2684,799,68,2,2,0,1919, 
2021-06-19T16:08:52.873569,54.57476167,-1.230861667, none, sw,0.001639342,8,10,11,2684,799,68,2,2,0,1919, 
2021-06-19T16:08:53.888248,54.57476,-1.230896667, none, sw,0.001639342,8,10,12,2675,792,71,2,2,0,1919, 
2021-06-19T16:08:54.914724,54.57475667,-1.230928333, none, sw,0.001639342,8,10,12,2675,792,71,2,2,0,1919, 
2021-06-19T16:08:55.936918,54.57475667,-1.230963333, none, sw,0.001639342,8,11,12,2848,802,74,2,2,0,1919, 
2021-06-19T16:08:56.956851,54.57475167,-1.231003333, none, sw,0.001639342,8,11,12,2848,802,74,2,2,0,1919, 
2021-06-19T16:08:57.973231,54.57475167,-1.23104, none, w,0.002492935,8,11,12,2848,804,79,2,2,0,1919, 
2021-06-19T16:08:58.990173,54.57475333,-1.231085, none, w,0.002492935,8,11,12,2848,804,79,2,2,0,1919, 
2021-06-19T16:09:00.014777,54.57475667,-1.231141667, none, w,0.002492935,9,11,11,2902,821,74,0,0,0,1919, 
2021-06-19T16:09:01.037928,54.57476167,-1.231176667, none, w,0.002492935,9,11,11,2902,821,74,0,0,0,1919, 
2021-06-19T16:09:02.055757,54.57476333,-1.23122, none, w,0.002492935,9,11,11,2917,824,72,0,0,0,1919, 
2021-06-19T16:09:03.073470,54.57476667,-1.231256667, none, w,0.002492935,9,11,11,2917,824,72,0,0,0,1919, 
2021-06-19T16:09:04.091671,54.57476667,-1.231286667, none, w,0.002492935,10,12,13,3174,867,79,2,2,0,1919, 
2021-06-19T16:09:05.111202,54.57476833,-1.231328333, none, w,0.002667996,10,12,13,3174,867,79,2,2,0,1919, 
2021-06-19T16:09:07.128201,54.57478167,-1.231451667, none, w,0.002667996,10,12,13,3189,872,81,2,2,0,1919, 
2021-06-19T16:09:08.146857,54.574785,-1.231496667, none, w,0.002667996,10,12,13,3189,872,81,2,2,0,1919, 
2021-06-19T16:09:09.161603,54.57478833,-1.231535, none, w,0.002667996,10,12,13,3114,857,76,2,2,0,1919, 
2021-06-19T16:09:10.184706,54.574795,-1.231568333, none, w,0.002667996,10,12,13,3114,857,76,2,2,0,1919, 
2021-06-19T16:09:11.207097,54.5748,-1.231598333, none, w,0.002667996,9,12,13,3090,850,76,2,2,0,1919, 
2021-06-19T16:09:12.225119,54.57480333,-1.231638333, none, w,0.002667996,9,12,13,3090,850,76,2,2,0,1919, 
2021-06-19T16:09:13.243971,54.574805,-1.231681667, none, w,0.003305058,9,11,12,2893,837,68,2,2,0,1919, 
2021-06-19T16:09:14.263342,54.57480667,-1.231728333, none, w,0.003305058,9,11,12,2893,837,68,2,2,0,1919, 
2021-06-19T16:09:15.276986,54.57481,-1.231781667, none, w,0.003305058,9,11,12,2842,827,68,2,2,0,1919, 
2021-06-19T16:09:16.297224,54.57481833,-1.231836667, none, w,0.003305058,9,11,12,2842,827,68,2,2,0,1919, 
2021-06-19T16:09:17.315458,54.57482667,-1.231896667, none, w,0.003305058,8,10,11,2639,807,53,2,2,0,1919, 
2021-06-19T16:09:18.333384,54.574835,-1.231956667, none, w,0.003305058,8,10,11,2639,807,53,2,2,0,1919, 
2021-06-19T16:09:19.360907,54.574845,-1.232011667, none, w,0.003305058,8,10,11,2654,800,50,2,2,0,1919, 
2021-06-19T16:09:20.374146,54.57486167,-1.232065, none, w,0.003305058,8,10,11,2654,800,50,2,2,0,1919, 
2021-06-19T16:09:21.392482,54.57487167,-1.23212, none, w,0.004172615,8,10,11,2624,793,50,2,2,0,1919, 
2021-06-19T16:09:22.407603,54.57488,-1.232163333, none, w,0.004172615,8,10,11,2624,793,50,2,2,0,1919, 
2021-06-19T16:09:23.423352,54.574885,-1.232211667, none, w,0.004172615,8,10,13,2654,798,55,4,4,2,1919, 
2021-06-19T16:09:24.437438,54.57488833,-1.232251667, none, w,0.004172615,8,10,13,2654,798,55,4,4,2,1919, 
2021-06-19T16:09:25.457762,54.57488833,-1.232288333, none, w,0.004172615,8,9,11,2585,770,48,2,2,2,1919, 
2021-06-19T16:09:26.473733,54.57489,-1.232325, none, w,0.004172615,8,9,11,2585,770,48,2,2,2,1919, 
2021-06-19T16:09:27.490011,54.57489167,-1.232363333, none, w,0.004172615,8,10,12,2636,787,58,2,2,2,1919, 
2021-06-19T16:09:28.508672,54.57489833,-1.232403333, none, w,0.004172615,8,10,12,2636,787,58,2,2,2,1919, 
2021-06-19T16:09:29.523099,54.5749,-1.232458333, none, w,0.003147596,8,10,12,2651,790,58,2,2,2,1919, 
2021-06-19T16:09:30.539799,54.57490333,-1.232498333, none, w,0.003147596,8,10,12,2651,790,58,2,2,2,1919, 
2021-06-19T16:09:31.555679,54.57491,-1.23253, none, w,0.003147596,9,11,13,2893,830,56,2,2,2,1919, 
2021-06-19T16:09:32.572634,54.574915,-1.232565, none, w,0.003147596,9,11,13,2893,830,56,2,2,2,1919, 
2021-06-19T16:09:33.591828,54.57492167,-1.232606667, none, w,0.003147596,8,10,12,2908,828,61,2,2,2,1919, 
2021-06-19T16:09:34.605231,54.57492333,-1.232658333, none, w,0.003147596,8,10,12,2908,828,61,2,2,2,1919, 
2021-06-19T16:09:35.624008,54.57492333,-1.232708333, none, w,0.003147596,8,10,12,2929,833,61,2,2,2,1919, 
2021-06-19T16:09:36.644716,54.57493,-1.23275, none, w,0.003147596,9,11,13,2929,833,61,2,2,2,1919, 
2021-06-19T16:09:37.661444,54.57493167,-1.232795, none, w,0.003140429,8,11,12,2884,813,59,2,2,2,1919, 
2021-06-19T16:09:38.678636,54.57493167,-1.232851667, none, w,0.003140429,8,11,12,2884,813,59,2,2,2,1919, 
2021-06-19T16:09:39.695147,54.57493167,-1.232906667, none, w,0.003140429,7,9,12,2681,795,62,4,4,2,1919, 
2021-06-19T16:09:40.712764,54.57493333,-1.232956667, none, w,0.003140429,7,9,12,2681,795,62,4,4,2,1919, 
2021-06-19T16:09:41.728505,54.57493833,-1.23301, none, w,0.003140429,7,9,11,2627,777,60,4,4,2,1919, 
2021-06-19T16:09:42.745715,54.57494167,-1.233061667, none, w,0.003140429,7,9,11,2627,777,60,4,4,2,1919, 
2021-06-19T16:09:43.765852,54.57494667,-1.233111667, none, w,0.003140429,6,8,10,2561,639,60,2,2,0,1919, 
2021-06-19T16:09:44.789492,54.57495,-1.233155, none, w,0.003140429,6,8,10,2561,639,60,2,2,0,1919, 
2021-06-19T16:09:45.799860,54.57495167,-1.233201667, none, w,0.003757851,6,8,9,2388,624,57,2,2,0,1919, 
2021-06-19T16:09:46.814777,54.57495,-1.233253333, none, w,0.003757851,6,8,9,2388,624,57,2,2,0,1919, 
2021-06-19T16:09:47.830631,54.57495,-1.233311667, none, w,0.003757851,6,7,9,2328,607,52,2,2,0,1919, 
2021-06-19T16:09:48.845590,54.57494833,-1.233376667, none, w,0.003757851,6,7,9,2328,607,52,2,2,0,1919, 
2021-06-19T16:09:49.860931,54.57494833,-1.233443333, none, w,0.003757851,7,9,10,2418,637,64,2,2,0,1919, 
2021-06-19T16:09:50.876014,54.57494833,-1.2335, none, w,0.003757851,7,9,10,2418,637,64,2,2,0,1919, 
2021-06-19T16:09:51.892923,54.57495333,-1.233561667, none, w,0.003757851,7,9,10,2409,632,74,2,2,0,1919, 
2021-06-19T16:09:52.907262,54.57496,-1.233616667, none, w,0.003757851,7,9,10,2409,632,74,2,2,0,1919, 
2021-06-19T16:09:53.928086,54.57496833,-1.233671667, none, w,0.004335617,8,10,11,2576,777,67,2,2,0,1919, 
2021-06-19T16:09:54.944993,54.57497833,-1.233733333, none, w,0.004335617,8,10,11,2576,777,67,2,2,0,1919, 
2021-06-19T16:09:55.963863,54.574985,-1.233793333, none, w,0.004335617,8,11,12,2651,794,67,4,2,0,1919, 
2021-06-19T16:09:56.981357,54.57499167,-1.233846667, none, w,0.004335617,8,11,12,2651,794,67,4,2,0,1919, 
2021-06-19T16:09:57.997594,54.57500167,-1.2339, none, w,0.004335617,9,11,12,2687,809,69,4,2,0,1919, 
2021-06-19T16:09:59.012770,54.575005,-1.233956667, none, w,0.004335617,9,11,12,2687,809,69,4,2,0,1919, 
2021-06-19T16:10:00.033855,54.57501,-1.234006667, none, w,0.004335617,9,11,11,2845,817,64,2,0,0,1919, 
2021-06-19T16:10:01.049374,54.575015,-1.234063333, none, w,0.003681653,8,10,10,2845,817,64,2,0,0,1919, 
2021-06-19T16:10:02.064507,54.57502333,-1.234123333, none, w,0.003681653,8,10,10,2914,837,66,2,0,0,1919, 
2021-06-19T16:10:03.088842,54.57502667,-1.234175, none, w,0.003681653,8,10,10,2914,837,66,2,0,0,1919, 
2021-06-19T16:10:04.106310,54.57503167,-1.23422, none, w,0.003681653,10,12,12,3147,867,66,2,0,0,1919, 
2021-06-19T16:10:06.124170,54.57505167,-1.234375, none, w,0.003681653,10,12,12,3147,867,66,2,0,0,1919, 
2021-06-19T16:10:07.142116,54.57506,-1.23442, none, w,0.003681653,10,12,12,3156,875,64,2,0,0,1919, 
2021-06-19T16:10:08.159370,54.57506833,-1.23446, none, w,0.003681653,10,12,12,3156,875,64,2,0,0,1919, 
2021-06-19T16:10:09.173092,54.575075,-1.234501667, none, w,0.004146969,10,12,12,3165,872,55,2,0,0,1919, 
2021-06-19T16:10:10.195323,54.57508333,-1.234541667, none, w,0.004146969,10,12,12,3165,872,55,2,0,0,1919, 
2021-06-19T16:10:11.211922,54.57509167,-1.234573333, none, w,0.004146969,9,11,11,3120,859,45,2,0,0,1919, 
2021-06-19T16:10:12.228784,54.57510167,-1.234601667, none, w,0.004146969,8,10,10,3120,859,45,2,0,0,1919, 
2021-06-19T16:10:13.245795,54.57511333,-1.23462, none, w,0.004146969,8,9,9,2926,831,32,4,0,0,1919, 
2021-06-19T16:10:14.262347,54.57512833,-1.23463, none, w,0.004146969,8,9,9,2926,831,32,4,0,0,1919, 
2021-06-19T16:10:15.279255,54.575145,-1.234638333, none, w,0.004146969,8,10,10,2669,789,32,4,0,0,1919, 
2021-06-19T16:10:16.295997,54.57516667,-1.23464, none, w,0.004146969,8,10,10,2669,789,32,4,0,0,1919, 
2021-06-19T16:10:17.312786,54.57518833,-1.234636667, none, sw,0.00218772,7,9,9,2633,777,29,2,0,0,1919, 
2021-06-19T16:10:18.331148,54.575215,-1.234633333, none, sw,0.00218772,7,9,9,2633,777,29,2,0,0,1919, 
2021-06-19T16:10:19.348320,54.57524167,-1.234621667, none, sw,0.00218772,8,9,9,2821,797,41,2,0,0,1919, 
2021-06-19T16:10:20.365177,54.57526833,-1.234611667, none, sw,0.00218772,8,9,9,2821,797,41,2,0,0,1919, 
2021-06-19T16:10:21.388559,54.57529667,-1.234606667, none, sw,0.00218772,8,10,10,2836,807,48,2,0,0,1919, 
2021-06-19T16:10:22.397973,54.575325,-1.234593333, none, sw,0.00218772,8,10,10,2836,807,48,2,0,0,1919, 
2021-06-19T16:10:23.416860,54.57534833,-1.234578333, none, sw,0.00218772,7,10,10,2639,787,46,2,0,0,1919, 
2021-06-19T16:10:24.436276,54.575375,-1.23456, none, sw,0.00218772,7,10,10,2639,787,46,2,0,0,1919, 
2021-06-19T16:10:25.455037,54.575405,-1.234538333, none, se,0.003558853,7,9,9,2564,636,53,2,0,0,1919, 
2021-06-19T16:10:26.474324,54.575435,-1.234515, none, se,0.003558853,7,9,9,2564,636,53,2,0,0,1919, 
2021-06-19T16:10:27.490636,54.57546167,-1.234505, none, se,0.003558853,7,9,9,2579,638,60,2,0,0,1919, 
2021-06-19T16:10:28.508271,54.57548167,-1.234498333, none, se,0.003558853,7,9,9,2579,638,60,2,0,0,1919, 
2021-06-19T16:10:29.523949,54.57550333,-1.234493333, none, se,0.003558853,7,10,10,2639,784,69,2,0,0,1919, 
2021-06-19T16:10:30.540335,54.57552,-1.23448, none, se,0.003558853,7,10,10,2639,784,69,2,0,0,1919, 
2021-06-19T16:10:31.556475,54.57554167,-1.234446667, none, se,0.003558853,7,10,10,2579,639,72,2,0,0,1919, 
2021-06-19T16:10:32.572693,54.57556333,-1.234413333, none, se,0.003558853,7,10,10,2579,639,72,2,0,0,1919, 
2021-06-19T16:10:33.590565,54.57557833,-1.234398333, none, se,0.003040229,8,10,10,2669,802,75,0,0,0,1919, 
2021-06-19T16:10:34.606760,54.57559667,-1.234385, none, se,0.003040229,8,10,10,2669,802,75,0,0,0,1919, 
2021-06-19T16:10:35.622478,54.575615,-1.23438, none, se,0.003040229,9,11,11,2896,829,80,0,0,0,1919, 
2021-06-19T16:10:36.638822,54.57562833,-1.234383333, none, se,0.003040229,9,11,11,2896,829,80,0,0,0,1919, 
2021-06-19T16:10:37.654812,54.575645,-1.234375, none, se,0.003040229,9,11,11,2902,839,85,0,0,0,1919, 
2021-06-19T16:10:38.671774,54.57565833,-1.234381667, none, se,0.003040229,9,11,11,2902,839,85,0,0,0,1919, 
2021-06-19T16:10:39.688932,54.57567333,-1.234391667, none, se,0.003040229,9,11,11,2902,839,75,0,0,0,1919, 
2021-06-19T16:10:40.710994,54.57568667,-1.234391667, none, se,0.003040229,9,11,11,2902,839,75,0,0,0,1919, 
2021-06-19T16:10:41.728885,54.575695,-1.234403333, none, s,0.001853758,9,10,10,2836,816,70,0,0,0,1919, 
2021-06-19T16:10:42.745543,54.5757,-1.234421667, none, s,0.001853758,8,9,9,2836,816,70,0,0,0,1919, 
2021-06-19T16:10:43.764947,54.57571167,-1.234423333, none, s,0.001853758,9,11,11,3099,859,77,0,0,0,1919, 
2021-06-19T16:10:44.793922,54.57572,-1.234438333, none, s,0.001853758,9,11,11,3099,859,77,0,0,0,1919, 
2021-06-19T16:10:45.814387,54.57571833,-1.234476667, none, s,0.001853758,9,11,11,3135,869,75,0,0,0,1919, 
2021-06-19T16:10:46.837636,54.57572833,-1.234468333, none, s,0.001853758,10,12,12,3135,869,75,0,0,0,1919, 
2021-06-19T16:10:47.854407,54.57574333,-1.23445, none, s,0.001853758,10,12,12,3120,864,68,0,0,0,1919, 
2021-06-19T16:10:48.876642,54.57575833,-1.234435, none, s,0.001853758,10,12,12,3120,864,68,0,0,0,1919, 
2021-06-19T16:10:49.892424,54.57577833,-1.23442, none, s,0.001332549,9,11,11,2932,851,66,0,0,0,1919, 
2021-06-19T16:10:50.910803,54.57578833,-1.234416667, none, s,0.001332549,9,11,11,2932,851,66,0,0,0,1919, 
2021-06-19T16:10:51.927741,54.57579667,-1.234415, none, s,0.001332549,10,12,12,3141,873,63,0,0,0,1919, 
2021-06-19T16:10:52.945720,54.5758,-1.23441, none, s,0.001332549,10,12,12,3141,873,63,0,0,0,1919, 
2021-06-19T16:10:53.963473,54.575805,-1.23441, none, s,0.001332549,9,12,12,3081,856,68,0,0,0,1919, 
2021-06-19T16:10:54.985702,54.57581167,-1.234405, none, s,0.001332549,9,12,12,3081,856,68,0,0,0,1919, 
2021-06-19T16:10:56.001068,54.57581333,-1.234396667, none, s,0.001332549,9,11,11,2914,849,70,0,0,0,1919, 
2021-06-19T16:10:57.020939,54.57581333,-1.234378333, none, s,0.001332549,9,11,11,2914,849,70,0,0,0,1919, 
2021-06-19T16:10:58.038057,54.57581333,-1.234365, none, se,0.000751937,9,12,12,2899,846,73,0,0,0,1919, 
2021-06-19T16:10:59.055639,54.57581667,-1.234345, none, se,0.000751937,9,12,12,2899,846,73,0,0,0,1919, 
2021-06-19T16:11:00.073288,54.57582,-1.234326667, none, se,0.000751937,9,12,12,2899,848,91,0,0,0,1919, 
2021-06-19T16:11:01.090599,54.57583,-1.234298333, none, se,0.000751937,9,12,12,2899,848,91,0,0,0,1919, 
2021-06-19T16:11:02.107066,54.57586167,-1.234256667, none, se,0.000751937,9,13,13,2929,861,91,0,0,0,1919, 
2021-06-19T16:11:04.124592,54.57591333,-1.234161667, none, se,0.000751937,9,13,13,2929,861,91,0,0,0,1919, 
2021-06-19T16:11:05.141635,54.575925,-1.234138333, none, se,0.000751937,9,13,13,2923,858,93,0,0,0,1919, 
2021-06-19T16:11:06.158547,54.57594167,-1.234115, none, se,0.00307476,9,13,13,2923,858,93,0,0,0,1919, 
2021-06-19T16:11:07.178438,54.57596333,-1.23409, none, se,0.00307476,9,13,13,2917,861,100,2,0,0,1919, 
2021-06-19T16:11:08.194621,54.57598,-1.234068333, none, se,0.00307476,9,13,13,2917,861,100,2,0,0,1919, 
2021-06-19T16:11:09.215981,54.57598667,-1.234058333, none, se,0.00307476,8,13,13,2872,851,100,2,0,0,1919, 
2021-06-19T16:11:10.229026,54.57598667,-1.23406, none, se,0.00307476,8,13,13,2872,851,100,2,0,0,1919, 
2021-06-19T16:11:11.254667,54.57599,-1.234066667, none, se,0.00307476,9,13,13,2908,866,100,2,0,0,1919, 
2021-06-19T16:11:12.277278,54.57600333,-1.234058333, none, se,0.00307476,9,13,13,2908,866,100,2,0,0,1919, 
2021-06-19T16:11:13.294754,54.57602,-1.234066667, none, se,0.00307476,9,13,13,2857,849,113,2,0,0,1919, 
2021-06-19T16:11:14.312749,54.57602333,-1.23407, none, se,0.001361768,9,13,13,2857,849,113,2,0,0,1919, 
2021-06-19T16:11:15.331269,54.57602833,-1.23408, none, se,0.001361768,9,14,14,2878,854,123,2,0,0,1919, 
2021-06-19T16:11:16.349862,54.57602667,-1.234091667, none, se,0.001361768,9,14,14,2878,854,123,2,0,0,1919, 
2021-06-19T16:11:17.366041,54.576025,-1.234096667, none, se,0.001361768,8,14,14,2863,849,126,2,0,0,1919, 
2021-06-19T16:11:18.382063,54.57602333,-1.234106667, none, se,0.001361768,8,14,14,2863,849,126,2,0,0,1919, 
2021-06-19T16:11:19.396110,54.57602,-1.234113333, none, se,0.001361768,8,14,14,2842,837,126,2,0,0,1919, 
2021-06-19T16:11:20.415226,54.57602,-1.234116667, none, se,0.001361768,8,14,14,2842,837,126,2,0,0,1919, 
2021-06-19T16:11:21.437524,54.57602333,-1.234105, none, se,0.001361768,8,14,14,2887,847,121,2,0,0,1919, 
2021-06-19T16:11:22.461244,54.57602833,-1.2341, none, w,0.000287697,7,13,13,2887,847,121,2,0,0,1919, 
2021-06-19T16:11:23.472326,54.57603167,-1.234086667, none, w,0.000287697,7,14,14,2938,854,126,2,0,0,1919, 
2021-06-19T16:11:24.489783,54.57604167,-1.234058333, none, w,0.000287697,7,14,14,2938,854,126,2,0,0,1919, 
2021-06-19T16:11:25.506647,54.57605,-1.23403, none, w,0.000287697,8,15,16,2908,847,257,4,2,2,1919, 
2021-06-19T16:11:26.522266,54.57606,-1.233998333, none, w,0.000287697,8,15,16,2908,847,257,4,2,2,1919, 
2021-06-19T16:11:27.538063,54.57607,-1.233961667, none, w,0.000287697,8,14,15,2863,832,117,2,2,2,1919, 
2021-06-19T16:11:28.555188,54.57608333,-1.233926667, none, w,0.000287697,8,14,15,2863,832,117,2,2,2,1919, 
2021-06-19T16:11:29.570920,54.57609,-1.233905, none, w,0.000287697,9,15,16,3102,870,260,2,2,2,1919, 
2021-06-19T16:11:30.587112,54.57610167,-1.233883333, none, e,0.002310114,9,15,16,3102,870,260,2,2,2,1919, 
2021-06-19T16:11:31.603625,54.57611333,-1.233861667, none, e,0.002310114,9,15,16,3111,865,262,2,2,2,1919, 
2021-06-19T16:11:32.619694,54.57611833,-1.233846667, none, e,0.002310114,9,15,16,3111,865,262,2,2,2,1919, 
2021-06-19T16:11:33.636376,54.57612333,-1.23383, none, e,0.002310114,9,15,17,3141,877,257,4,2,2,1919, 
2021-06-19T16:11:34.652408,54.57612667,-1.233815, none, e,0.002310114,9,15,17,3141,877,257,4,2,2,1919, 
2021-06-19T16:11:35.668908,54.57613333,-1.2338, none, e,0.002310114,8,14,15,2938,852,111,4,2,2,1919, 
2021-06-19T16:11:36.685235,54.57613667,-1.233773333, none, e,0.002310114,8,14,15,2938,852,111,4,2,2,1919, 
2021-06-19T16:11:37.700570,54.57613833,-1.233746667, none, e,0.002310114,9,14,15,3111,862,103,4,2,2,1919, 
2021-06-19T16:11:38.717709,54.57614333,-1.233715, none, e,0.001685316,9,14,15,3111,862,103,4,2,2,1919, 
2021-06-19T16:11:39.732970,54.576155,-1.233686667, none, e,0.001685316,8,12,14,3117,867,95,4,2,2,1919, 
2021-06-19T16:11:40.749050,54.57616167,-1.233651667, none, e,0.001685316,8,12,14,3117,867,95,4,2,2,1919, 
2021-06-19T16:11:41.764982,54.576165,-1.233613333, none, e,0.001685316,7,11,12,2893,832,78,4,2,2,1919, 
2021-06-19T16:11:42.781251,54.57615833,-1.233581667, none, e,0.001685316,8,12,13,2893,832,78,4,2,2,1919, 
2021-06-19T16:11:43.797899,54.57615167,-1.233546667, none, e,0.001685316,9,12,13,2902,842,76,4,2,2,1919, 
2021-06-19T16:11:44.813464,54.57614167,-1.233528333, none, e,0.001685316,9,12,13,2902,842,76,4,2,2,1919, 
2021-06-19T16:11:45.830749,54.576125,-1.233503333, none, e,0.001685316,8,11,11,2833,817,68,2,0,0,1919, 
2021-06-19T16:11:46.845811,54.57611333,-1.233461667, none, e,0.002380733,8,11,11,2833,817,68,2,0,0,1919, 
2021-06-19T16:11:47.861846,54.57610667,-1.233441667, none, e,0.002380733,8,11,11,2923,834,68,2,0,0,1919, 
2021-06-19T16:11:48.878071,54.57610833,-1.233421667, none, e,0.002380733,8,11,11,2923,834,68,2,0,0,1919, 
2021-06-19T16:11:49.894186,54.576105,-1.233403333, none, e,0.002380733,8,10,10,2872,806,53,2,0,0,1919, 
2021-06-19T16:11:50.911172,54.5761,-1.233386667, none, e,0.002380733,8,10,10,2872,806,53,2,0,0,1919, 
2021-06-19T16:11:51.927447,54.57609667,-1.233371667, none, e,0.002380733,8,11,11,2878,806,61,2,0,0,1919, 
2021-06-19T16:11:52.945739,54.57609833,-1.233345, none, e,0.002380733,8,11,11,2878,806,61,2,0,0,1919, 
2021-06-19T16:11:53.961547,54.5761,-1.233318333, none, e,0.002380733,8,10,10,2908,814,61,0,0,0,1919, 
2021-06-19T16:11:54.979007,54.57610333,-1.233305, none, e,0.001451217,8,10,10,2908,814,61,0,0,0,1919, 
2021-06-19T16:11:55.993722,54.57611167,-1.233293333, none, e,0.001451217,7,9,9,3111,826,64,0,0,0,1919, 
2021-06-19T16:11:57.013765,54.57612167,-1.233286667, none, e,0.001451217,7,9,9,3111,826,64,0,0,0,1919, 
2021-06-19T16:11:58.033627,54.576135,-1.23328, none, e,0.001451217,7,10,10,3096,823,74,0,0,0,1919, 
2021-06-19T16:11:59.055900,54.57615,-1.233275, none, e,0.001451217,7,10,10,3096,823,74,0,0,0,1919, 
2021-06-19T16:12:00.072770,54.57616333,-1.233268333, none, e,0.001451217,9,11,11,3141,838,72,0,0,0,1919, 
2021-06-19T16:12:01.089413,54.57617333,-1.233266667, none, e,0.001451217,9,11,11,3141,838,72,0,0,0,1919, 
2021-06-19T16:12:03.107403,54.57617667,-1.233285, none, s,0.001179364,9,11,11,3162,853,74,0,0,0,1919, 
2021-06-19T16:12:04.129700,54.576175,-1.23329, none, s,0.001179364,8,10,10,3162,853,74,0,0,0,1919, 
2021-06-19T16:12:05.140714,54.57617167,-1.2333, none, s,0.001179364,8,11,11,3335,863,81,2,0,0,1919, 
2021-06-19T16:12:06.160777,54.57617,-1.233311667, none, s,0.001179364,8,11,11,3335,863,81,2,0,0,1919, 
2021-06-19T16:12:07.173181,54.576165,-1.233325, none, s,0.001179364,8,12,12,3410,878,86,2,0,0,1919, 
2021-06-19T16:12:08.188488,54.57616167,-1.233335, none, s,0.001179364,8,12,12,3410,878,86,2,0,0,1919, 
2021-06-19T16:12:09.209393,54.57615833,-1.233345, none, s,0.001179364,8,12,12,3371,873,91,2,0,0,1919, 
2021-06-19T16:12:10.225663,54.57616,-1.23336, none, s,0.001179364,8,12,12,3371,873,91,2,0,0,1919, 
2021-06-19T16:12:11.242968,54.57616,-1.233375, none, w,0.000869885,10,14,14,3386,886,98,2,0,0,1919, 
2021-06-19T16:12:12.260456,54.57616167,-1.233386667, none, w,0.000869885,10,14,14,3386,886,98,2,0,0,1919, 
2021-06-19T16:12:13.276531,54.57616,-1.233398333, none, w,0.000869885,10,14,16,3416,1027,100,6,4,2,1919, 
2021-06-19T16:12:14.292913,54.57615667,-1.23341, none, w,0.000869885,9,13,15,3416,1027,100,6,4,2,1919, 
2021-06-19T16:12:15.309813,54.57615667,-1.233421667, none, w,0.000869885,9,13,15,3452,1034,100,6,4,2,1919, 
2021-06-19T16:12:16.327052,54.57615667,-1.233438333, none, w,0.000869885,9,13,15,3452,1034,100,6,4,2,1919, 
2021-06-19T16:12:17.343847,54.57616167,-1.233458333, none, w,0.000869885,9,13,16,3407,1034,102,6,4,2,1919, 
2021-06-19T16:12:18.361002,54.57616833,-1.23347, none, w,0.000869885,9,13,16,3407,1034,102,6,4,2,1919, 
2021-06-19T16:12:19.376643,54.57616833,-1.233476667, none, w,0.000945276,9,13,16,3452,1044,100,6,4,2,1919, 
2021-06-19T16:12:20.393347,54.57617167,-1.233488333, none, w,0.000945276,9,13,16,3452,1044,100,6,4,2,1919, 
2021-06-19T16:12:21.408495,54.57617333,-1.233503333, none, w,0.000945276,10,14,18,3422,1031,110,8,6,2,1919, 
2021-06-19T16:12:22.424581,54.576175,-1.233518333, none, w,0.000945276,10,14,18,3422,1031,110,8,6,2,1919, 
2021-06-19T16:12:23.441222,54.576175,-1.233535, none, w,0.000945276,10,14,18,3437,1036,115,8,6,2,1919, 
2021-06-19T16:12:24.457181,54.57617667,-1.233546667, none, w,0.000945276,10,14,18,3437,1036,115,8,6,2,1919, 
2021-06-19T16:12:25.473717,54.57617667,-1.233561667, none, w,0.000945276,9,13,17,3398,1026,118,10,6,2,1919, 
2021-06-19T16:12:26.490639,54.57617833,-1.233573333, none, w,0.000945276,9,13,17,3398,1026,118,10,6,2,1919, 
2021-06-19T16:12:27.507002,54.57618,-1.233593333, none, w,0.001090049,8,13,18,3195,883,111,12,8,2,1919, 
2021-06-19T16:12:28.525935,54.57618,-1.23361, none, w,0.001090049,9,14,19,3347,891,108,12,8,2,1919, 
2021-06-19T16:12:29.538577,54.57618833,-1.233555, none, w,0.001090049,9,13,18,3189,876,99,12,8,2,1919, 
2021-06-19T16:12:30.553752,54.5762,-1.233498333, none, w,0.001090049,9,13,15,3153,863,80,8,4,0,1919, 
2021-06-19T16:12:31.573991,54.57621333,-1.233438333, none, w,0.001090049,9,13,15,3108,853,80,8,4,0,1919, 
2021-06-19T16:12:32.589058,54.576225,-1.233398333, none, w,0.001090049,9,12,15,3108,846,75,8,4,0,1919, 
2021-06-19T16:12:33.604235,54.576235,-1.23337, none, w,0.001090049,9,14,17,3153,866,87,10,6,0,1919, 
2021-06-19T16:12:34.626552,54.57624833,-1.23334, none, w,0.001090049,8,13,16,3153,869,84,10,6,0,1919, 
